School ID,School Name,Decile,Type,Authority,Gender,Regional Council,Education Region,TA with Auckland Local Board,Total,Female,Male,M?ori,Pasifika,Asian,MELAA,Other,European/ P?keh?,International fee paying,All Funded,Alternative Education,International fee paying,Secondary-Tertiary programme,Year 1,Year 2,Year 3,Year 4,Year 5,Year 6,Year 7,Year 8,Year 9,Year 10,Year 11,Year 12,Year 13,Year 14,Year 15,Age 5,Age 6,Age 7,Age 8,Age 9,Age 10,Age 11,Age 12,Age 13,Age 14,Age 15,Age 16,Age 17,Age 18,Age 19,Age 20,Age 21,Age 22+,Level 1,Level 2,Level 3,Level 4a,Level 4b,Level 5,Taha M?ori,None,NZ M?ori,Samoan,Cook Is. M?ori,Tongan,Niue,Fijian,Tokelauan,Other Pacific,Soutth East Asian,Indian,Chinese,Other Asian,Middle Eastern,Latin American,African,Other,NZ European,Other European,International fee Paying
2435,Rangiwahia School,9,Full Primary,State: Not integrated,Co-Ed,Manawatu-Wanganui Region,Taranaki/Whanganui/Manawatu,Manawatu District,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2436,Te Kura o Ratana,1,Full Primary,State: Not integrated,Co-Ed,Manawatu-Wanganui Region,Taranaki/Whanganui/Manawatu,Rangitikei District,24,13,11,24,0,0,0,0,0,0,24,0,0,0,5,8,1,3,5,0,2,0,0,0,0,0,0,0,0,5,6,3,3,5,0,2,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2437,Riverdale School (P North),9,Contributing,State: Not integrated,Co-Ed,Manawatu-Wanganui Region,Taranaki/Whanganui/Manawatu,Palmerston North City,338,174,164,70,9,23,5,0,231,0,338,0,0,0,58,56,55,58,61,45,2,3,0,0,0,0,0,0,0,54,58,56,58,61,45,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,338,0,70,3,3,3,0,0,0,0,4,0,10,9,3,1,1,0,223,8,0
2438,Rongotea School,6,Full Primary,State: Not integrated,Co-Ed,Manawatu-Wanganui Region,Taranaki/Whanganui/Manawatu,Manawatu District,96,53,43,11,0,0,0,1,84,0,96,0,0,0,9,14,13,14,12,18,6,10,0,0,0,0,0,0,0,9,13,13,15,12,17,6,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,84,0,0
2439,Roslyn School,3,Full Primary,State: Not integrated,Co-Ed,Manawatu-Wanganui Region,Taranaki/Whanganui/Manawatu,Palmerston North City,341,169,172,133,32,26,5,6,138,1,340,0,1,0,40,39,48,27,44,48,50,45,0,0,0,0,0,0,0,38,39,50,27,44,48,43,39,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340,0,0,133,13,0,9,3,5,1,1,2,9,2,13,2,2,1,6,137,1,1
2440,Ross Intermediate,6,Intermediate,State: Not integrated,Co-Ed,Manawatu-Wanganui Region,Taranaki/Whanganui/Manawatu,Palmerston North City,515,243,272,118,17,25,5,0,350,0,515,0,0,0,0,0,0,0,0,0,268,247,0,0,0,0,0,0,0,0,0,0,0,0,1,201,259,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,515,0,118,5,4,6,0,1,0,1,5,5,3,12,4,0,1,0,337,13,0
2441,Russell Street School,9,Contributing,State: Not integrated,Co-Ed,Manawatu-Wanganui Region,Taranaki/Whanganui/Manawatu,Palmerston North City,341,156,185,75,4,21,8,3,230,0,341,0,0,0,48,57,63,63,51,51,8,0,0,0,0,0,0,0,0,47,58,63,62,51,50,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341,0,75,3,0,0,0,1,0,0,3,3,7,8,3,1,4,3,215,15,0
2442,Rutherford Junior High School,2,Intermediate,State: Not integrated,Co-Ed,Manawatu-Wanganui Region,Taranaki/Whanganui/Manawatu,Wanganui District,162,81,81,79,5,4,0,1,73,0,162,0,0,0,0,0,0,0,0,0,79,83,0,0,0,0,0,0,0,0,0,0,0,0,0,75,75,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,0,0,79,1,0,2,0,2,0,0,1,1,2,0,0,0,0,1,72,1,0
2443,Sanson School,4,Full Primary,State: Not integrated,Co-Ed,Manawatu-Wanganui Region,Taranaki/Whanganui/Manawatu,Manawatu District,32,13,19,17,0,0,0,0,15,0,32,0,0,0,4,4,7,0,5,4,4,4,0,0,0,0,0,0,0,4,4,7,0,5,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0
2445,TKKM o Ngati Kahungunu Ki Heretaunga,1,Composite (Year 1-15),State: Not integrated,Co-Ed,Hawkes Bay Region,Hawkes Bay/Gisborne,Hastings District,71,37,34,71,0,0,0,0,0,0,71,0,0,0,12,8,8,8,8,7,8,12,0,0,0,0,0,0,0,12,6,10,8,8,8,8,10,1,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2446,South Makirikiri School,6,Full Primary,State: Not integrated,Co-Ed,Manawatu-Wanganui Region,Taranaki/Whanganui/Manawatu,Rangitikei District,152,82,70,9,0,1,0,0,142,0,152,0,0,0,24,23,22,23,20,17,13,10,0,0,0,0,0,0,0,23,24,22,23,20,16,14,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,0,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,138,4,0
2447,St Anne's School (Wanganui),6,Full Primary,State: Integrated,Co-Ed,Manawatu-Wanganui Region,Taranaki/Whanganui/Manawatu,Wanganui District,241,136,105,60,4,4,0,4,169,0,241,0,0,0,37,28,40,29,20,36,25,26,0,0,0,0,0,0,0,37,28,40,29,20,37,20,26,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,0,60,2,0,0,1,0,0,1,1,2,1,0,0,0,0,4,167,2,0
2449,St James School (P North),10,Contributing,State: Integrated,Co-Ed,Manawatu-Wanganui Region,Taranaki/Whanganui/Manawatu,Palmerston North City,231,110,121,38,3,11,9,2,167,1,230,0,1,0,35,35,34,33,45,44,5,0,0,0,0,0,0,0,0,35,32,37,33,45,42,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,0,38,1,0,2,0,0,0,0,3,2,3,3,0,6,3,2,160,7,1
2450,St John's Hill School,10,Contributing,State: Not integrated,Co-Ed,Manawatu-Wanganui Region,Taranaki/Whanganui/Manawatu,Wanganui District,386,187,199,30,10,13,9,4,320,0,386,0,0,0,63,65,56,76,47,70,9,0,0,0,0,0,0,0,0,59,69,55,76,48,70,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,386,0,30,5,0,0,0,4,0,1,0,6,3,4,0,2,7,4,287,33,0
2451,St Joseph's School (Feilding),6,Full Primary,State: Integrated,Co-Ed,Manawatu-Wanganui Region,Taranaki/Whanganui/Manawatu,Manawatu District,118,57,61,36,4,5,1,0,72,0,118,0,0,0,18,11,21,27,10,11,10,10,0,0,0,0,0,0,0,17,12,21,27,10,11,9,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0,36,1,0,3,0,0,0,0,2,0,0,3,0,1,0,0,71,1,0
2452,St Joseph's School (Patea),1,Contributing,State: Integrated,Co-Ed,Taranaki Region,Taranaki/Whanganui/Manawatu,South Taranaki District,10,6,4,10,0,0,0,0,0,0,10,0,0,0,2,0,1,2,2,2,1,0,0,0,0,0,0,0,0,2,0,1,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2453,St Joseph's School (Taihape),5,Full Primary,State: Integrated,Co-Ed,Manawatu-Wanganui Region,Taranaki/Whanganui/Manawatu,Rangitikei District,116,58,58,35,1,3,0,0,77,0,116,0,0,0,22,16,17,16,8,7,17,13,0,0,0,0,0,0,0,21,17,16,15,9,7,13,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0,35,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,72,5,0
2454,St Mary's School (Wanganui),4,Full Primary,State: Integrated,Co-Ed,Manawatu-Wanganui Region,Taranaki/Whanganui/Manawatu,Wanganui District,177,94,83,53,5,10,0,1,108,0,177,0,0,0,21,19,24,19,21,25,28,20,0,0,0,0,0,0,0,19,20,24,20,20,26,27,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,145,0,53,2,1,0,0,2,0,0,5,5,0,0,0,0,0,1,108,0,0
2455,St Mary's School (Foxton),3,Full Primary,State: Integrated,Co-Ed,Manawatu-Wanganui Region,Wellington,Horowhenua District,36,15,21,10,0,2,0,0,24,0,36,0,0,0,7,3,7,4,5,3,5,2,0,0,0,0,0,0,0,6,3,8,4,5,3,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,10,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,24,0,0
2456,St Matthew's School (Marton),4,Full Primary,State: Integrated,Co-Ed,Manawatu-Wanganui Region,Taranaki/Whanganui/Manawatu,Rangitikei District,40,19,21,9,16,1,0,0,14,0,40,0,0,0,8,8,3,3,7,3,2,6,0,0,0,0,0,0,0,6,7,5,4,6,4,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,9,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13,1,0
2457,St Mary's School (P North),6,Contributing,State: Integrated,Co-Ed,Manawatu-Wanganui Region,Taranaki/Whanganui/Manawatu,Palmerston North City,161,77,84,22,11,49,6,0,73,0,161,0,0,0,28,31,31,26,26,17,2,0,0,0,0,0,0,0,0,28,31,31,26,25,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,0,22,1,0,9,0,1,0,0,18,27,2,2,0,0,6,0,70,3,0
2460,Takaro School,1,Full Primary,State: Not integrated,Co-Ed,Manawatu-Wanganui Region,Taranaki/Whanganui/Manawatu,Palmerston North City,168,88,80,144,8,1,0,1,14,0,168,0,0,0,30,18,17,17,25,30,14,17,0,0,0,0,0,0,0,28,19,18,17,25,30,13,16,2,0,0,0,0,0,0,0,0,0,37,0,110,21,0,0,0,0,144,7,0,1,0,0,0,0,0,0,0,1,0,0,0,1,14,0,0
2461,Tangimoana School,4,Full Primary,State: Not integrated,Co-Ed,Manawatu-Wanganui Region,Taranaki/Whanganui/Manawatu,Manawatu District,16,11,5,5,0,0,0,0,11,0,16,0,0,0,1,2,2,4,2,1,2,2,0,0,0,0,0,0,0,1,2,2,3,3,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0
2462,Taonui School,5,Full Primary,State: Not integrated,Co-Ed,Manawatu-Wanganui Region,Taranaki/Whanganui/Manawatu,Manawatu District,59,17,42,5,3,1,1,1,48,0,59,0,0,0,15,10,4,8,8,7,4,3,0,0,0,0,0,0,0,14,9,5,9,8,7,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,5,0,0,0,0,3,0,0,0,0,0,1,0,0,1,1,48,0,0
2463,Taoroa School,5,Full Primary,State: Not integrated,Co-Ed,Manawatu-Wanganui Region,Taranaki/Whanganui/Manawatu,Rangitikei District,12,4,8,9,1,0,0,0,2,0,12,0,0,0,2,0,2,2,0,4,2,0,0,0,0,0,0,0,0,2,0,1,2,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2465,Tawhero School,1,Contributing,State: Not integrated,Co-Ed,Manawatu-Wanganui Region,Taranaki/Whanganui/Manawatu,Wanganui District,155,73,82,113,4,1,0,0,37,0,155,0,0,0,22,24,22,28,22,36,1,0,0,0,0,0,0,0,0,21,25,21,29,22,35,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0,0,113,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,35,2,0
2466,Terrace End School,4,Contributing,State: Not integrated,Co-Ed,Manawatu-Wanganui Region,Taranaki/Whanganui/Manawatu,Palmerston North City,108,52,56,46,11,23,1,0,27,0,108,0,0,0,17,21,12,24,11,17,5,1,0,0,0,0,0,0,0,16,22,12,21,13,17,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,46,3,3,4,0,0,0,1,11,3,0,9,0,0,1,0,27,0,0
2467,Tiritea School,10,Contributing,State: Not integrated,Co-Ed,Manawatu-Wanganui Region,Taranaki/Whanganui/Manawatu,Palmerston North City,143,69,74,24,4,5,3,0,107,0,143,0,0,0,31,18,20,30,17,22,5,0,0,0,0,0,0,0,0,31,18,20,29,17,22,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,0,24,4,0,0,0,0,0,0,0,1,2,2,2,0,1,0,100,7,0
2468,Turakina School,4,Full Primary,State: Not integrated,Co-Ed,Manawatu-Wanganui Region,Taranaki/Whanganui/Manawatu,Rangitikei District,27,9,18,16,0,0,0,0,11,0,27,0,0,0,3,3,4,3,4,3,6,1,0,0,0,0,0,0,0,2,3,5,3,4,3,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,24,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0
2469,Upokongaro School,4,Full Primary,State: Not integrated,Co-Ed,Manawatu-Wanganui Region,Taranaki/Whanganui/Manawatu,Wanganui District,51,22,29,39,1,0,0,0,11,0,51,0,0,0,4,7,6,7,8,7,9,3,0,0,0,0,0,0,0,4,6,6,7,9,7,9,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0
2472,Waiouru School,8,Full Primary,State: Not integrated,Co-Ed,Manawatu-Wanganui Region,Taranaki/Whanganui/Manawatu,Ruapehu District,84,33,51,43,7,5,0,0,29,0,84,0,0,0,17,12,9,12,10,8,9,7,0,0,0,0,0,0,0,13,13,9,14,11,7,9,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,43,0,0,4,0,1,0,2,4,0,1,0,0,0,0,0,29,0,0
2474,Waitotara School,2,Full Primary,State: Not integrated,Co-Ed,Taranaki Region,Taranaki/Whanganui/Manawatu,South Taranaki District,11,9,2,5,0,0,0,0,6,0,11,0,0,0,0,2,0,2,5,1,0,1,0,0,0,0,0,0,0,0,2,0,2,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
2475,Waituna West School,7,Full Primary,State: Not integrated,Co-Ed,Manawatu-Wanganui Region,Taranaki/Whanganui/Manawatu,Manawatu District,53,28,25,13,3,0,0,6,31,0,53,0,0,0,11,5,4,5,6,2,8,12,0,0,0,0,0,0,0,10,4,6,5,6,2,8,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,23,13,0,0,2,0,1,0,0,0,0,0,0,0,0,0,6,29,2,0
2476,Wanganui East School,2,Contributing,State: Not integrated,Co-Ed,Manawatu-Wanganui Region,Taranaki/Whanganui/Manawatu,Wanganui District,184,84,100,112,2,1,0,0,69,0,184,0,0,0,25,27,38,32,31,28,3,0,0,0,0,0,0,0,0,24,27,39,29,33,28,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,0,0,0,112,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,67,2,0
2477,Wanganui Intermediate,4,Intermediate,State: Not integrated,Co-Ed,Manawatu-Wanganui Region,Taranaki/Whanganui/Manawatu,Wanganui District,579,286,293,212,16,14,1,10,326,0,579,0,0,0,0,0,0,0,0,0,276,303,0,0,0,0,0,0,0,0,0,0,0,0,0,223,315,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,579,0,212,7,7,1,0,0,1,0,1,7,2,4,0,0,1,10,316,10,0
2478,Waverley Primary School,3,Full Primary,State: Not integrated,Co-Ed,Taranaki Region,Taranaki/Whanganui/Manawatu,South Taranaki District,137,72,65,43,3,2,1,0,88,0,137,0,0,0,17,18,11,19,13,18,18,23,0,0,0,0,0,0,0,15,20,9,20,14,18,15,23,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,0,43,0,0,0,0,3,0,0,0,1,1,0,0,0,1,0,87,1,0
2479,West End School (P North),5,Contributing,State: Not integrated,Co-Ed,Manawatu-Wanganui Region,Taranaki/Whanganui/Manawatu,Palmerston North City,325,158,167,84,19,41,5,0,176,0,325,0,0,0,55,41,52,57,55,56,7,2,0,0,0,0,0,0,0,51,41,52,55,60,57,6,2,1,0,0,0,0,0,0,0,0,0,0,23,0,0,0,302,0,0,84,3,2,6,1,3,1,3,11,9,12,9,2,3,0,0,167,9,0
2480,Westmere School (Wanganui),6,Full Primary,State: Not integrated,Co-Ed,Manawatu-Wanganui Region,Taranaki/Whanganui/Manawatu,Wanganui District,224,103,121,41,1,3,0,0,179,0,224,0,0,0,25,21,31,27,23,35,31,31,0,0,0,0,0,0,0,23,21,33,27,23,35,24,33,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,0,41,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,161,18,0
2481,Whakarongo School,9,Full Primary,State: Not integrated,Co-Ed,Manawatu-Wanganui Region,Taranaki/Whanganui/Manawatu,Palmerston North City,389,189,200,76,4,24,2,0,283,0,389,0,0,0,79,61,61,46,58,33,32,19,0,0,0,0,0,0,0,75,63,62,47,58,33,28,17,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,389,0,76,3,0,0,0,1,0,0,4,5,12,3,0,0,2,0,259,24,0
2482,Whangaehu School,3,Full Primary,State: Not integrated,Co-Ed,Manawatu-Wanganui Region,Taranaki/Whanganui/Manawatu,Rangitikei District,9,5,4,3,0,0,0,2,4,0,9,0,0,0,1,1,1,2,2,0,0,2,0,0,0,0,0,0,0,0,2,1,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0
2483,Whenuakura School,4,Contributing,State: Not integrated,Co-Ed,Taranaki Region,Taranaki/Whanganui/Manawatu,South Taranaki District,27,14,13,13,0,0,0,0,14,0,27,0,0,0,4,2,6,1,6,8,0,0,0,0,0,0,0,0,0,4,2,6,1,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0
2484,Winchester School (P North),9,Contributing,State: Not integrated,Co-Ed,Manawatu-Wanganui Region,Taranaki/Whanganui/Manawatu,Palmerston North City,340,168,172,46,10,35,2,13,234,0,340,0,0,0,66,64,53,51,55,46,5,0,0,0,0,0,0,0,0,65,64,52,52,56,46,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340,0,0,46,2,0,7,0,1,0,0,3,8,15,9,0,0,2,13,194,40,0
2542,Argyll East School,4,Full Primary,State: Not integrated,Co-Ed,Hawkes Bay Region,Hawkes Bay/Gisborne,Central Hawke's Bay District,60,21,39,16,4,0,0,0,40,0,60,0,0,0,12,6,11,8,8,7,5,3,0,0,0,0,0,0,0,12,5,12,8,8,7,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0
2543,Arthur Miller School,8,Contributing,State: Not integrated,Co-Ed,Hawkes Bay Region,Hawkes Bay/Gisborne,Napier City,308,146,162,48,6,6,1,5,242,0,308,0,0,0,52,50,37,57,50,46,16,0,0,0,0,0,0,0,0,51,49,39,55,51,45,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308,0,48,0,0,0,0,1,0,5,0,1,5,0,0,0,1,5,232,10,0
2544,Awapuni School (Gisborne),3,Contributing,State: Not integrated,Co-Ed,Gisborne Region,Hawkes Bay/Gisborne,Gisborne District,278,140,138,193,0,8,1,1,75,0,278,0,0,0,41,54,46,40,40,45,12,0,0,0,0,0,0,0,0,41,52,47,40,40,46,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,0,193,0,0,0,0,0,0,0,0,2,2,4,0,1,0,1,74,1,0
2546,Bledisloe School,6,Contributing,State: Not integrated,Co-Ed,Hawkes Bay Region,Hawkes Bay/Gisborne,Napier City,303,152,151,108,3,12,1,8,171,0,303,0,0,0,42,57,51,44,56,49,4,0,0,0,0,0,0,0,0,42,56,51,44,56,50,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303,0,0,108,2,0,0,0,0,0,1,0,4,4,4,0,0,1,8,157,14,0
2547,Bridge Pa School,2,Full Primary,State: Not integrated,Co-Ed,Hawkes Bay Region,Hawkes Bay/Gisborne,Hastings District,56,27,29,55,0,0,0,0,1,0,56,0,0,0,9,7,9,9,6,11,5,0,0,0,0,0,0,0,0,9,7,8,10,6,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2548,Camberley School,1,Contributing,State: Not integrated,Co-Ed,Hawkes Bay Region,Hawkes Bay/Gisborne,Hastings District,129,65,64,110,12,1,0,0,6,0,129,0,0,0,15,24,18,22,23,23,4,0,0,0,0,0,0,0,0,14,25,18,22,23,23,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,0,0,110,10,1,0,0,0,0,1,0,1,0,0,0,0,0,0,6,0,0
2549,Clive School,7,Contributing,State: Not integrated,Co-Ed,Hawkes Bay Region,Hawkes Bay/Gisborne,Hastings District,218,109,109,88,0,2,2,3,123,0,218,0,0,0,33,42,34,36,34,34,5,0,0,0,0,0,0,0,0,31,43,35,36,33,35,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,0,0,88,0,0,0,0,0,0,0,0,2,0,0,0,0,2,3,121,2,0
2550,Cobham School,1,Contributing,State: Not integrated,Co-Ed,Gisborne Region,Hawkes Bay/Gisborne,Gisborne District,61,26,35,51,8,0,0,0,2,0,61,0,0,0,9,11,8,11,13,7,2,0,0,0,0,0,0,0,0,9,11,8,11,13,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,51,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2551,Crownthorpe School,8,Full Primary,State: Not integrated,Co-Ed,Hawkes Bay Region,Hawkes Bay/Gisborne,Hastings District,10,4,6,1,0,5,0,0,4,0,10,0,0,0,0,3,2,2,1,1,1,0,0,0,0,0,0,0,0,0,3,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,0
2553,Dannevirke South School,5,Full Primary,State: Not integrated,Co-Ed,Manawatu-Wanganui Region,Wellington,Tararua District,335,165,170,105,0,15,0,1,214,0,335,0,0,0,51,34,42,41,45,34,40,48,0,0,0,0,0,0,0,49,35,42,41,46,34,34,43,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335,0,105,0,0,0,0,0,0,0,4,3,4,4,0,0,0,1,207,7,0
2554,Ebbett Park School,1,Contributing,State: Not integrated,Co-Ed,Hawkes Bay Region,Hawkes Bay/Gisborne,Hastings District,106,59,47,70,6,5,0,0,25,0,106,0,0,0,16,22,15,12,15,23,3,0,0,0,0,0,0,0,0,16,22,15,12,15,23,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,70,1,5,0,0,0,0,0,1,4,0,0,0,0,0,0,22,3,0
2555,Elgin School,1,Contributing,State: Not integrated,Co-Ed,Gisborne Region,Hawkes Bay/Gisborne,Gisborne District,85,46,39,82,2,1,0,0,0,0,85,0,0,0,13,16,14,13,11,15,3,0,0,0,0,0,0,0,0,12,15,16,13,10,16,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,82,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0
2556,Elsthorpe School,8,Full Primary,State: Not integrated,Co-Ed,Hawkes Bay Region,Hawkes Bay/Gisborne,Central Hawke's Bay District,40,22,18,12,0,0,0,0,28,0,40,0,0,0,6,3,3,8,5,4,4,7,0,0,0,0,0,0,0,5,3,4,8,5,4,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0
2557,Eskdale School,8,Full Primary,State: Not integrated,Co-Ed,Hawkes Bay Region,Hawkes Bay/Gisborne,Napier City,176,91,85,19,0,0,0,0,157,0,176,0,0,0,28,22,25,20,26,17,20,18,0,0,0,0,0,0,0,27,23,25,20,25,18,15,19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,9,0
2558,Fairhaven School (Napier),3,Special School,State: Not integrated,Co-Ed,Hawkes Bay Region,Hawkes Bay/Gisborne,Napier City,76,24,52,12,5,3,0,2,54,0,76,0,0,0,2,6,6,3,3,7,3,7,7,4,3,3,9,6,7,2,5,5,5,3,7,2,8,6,4,3,4,9,6,3,1,3,0,0,0,0,0,0,1,37,38,12,1,2,1,0,0,1,0,0,0,1,2,0,0,0,2,50,4,0
2560,Flaxmere Primary School,1,Full Primary,State: Not integrated,Co-Ed,Hawkes Bay Region,Hawkes Bay/Gisborne,Hastings District,502,248,254,334,137,1,0,0,30,0,502,0,0,0,70,60,68,66,56,59,71,52,0,0,0,0,0,0,0,66,63,69,65,55,61,63,53,7,0,0,0,0,0,0,0,0,0,46,138,0,0,0,0,318,0,334,63,46,14,0,1,0,13,0,1,0,0,0,0,0,0,28,2,0
2561,Flemington School (Waipukurau),8,Full Primary,State: Not integrated,Co-Ed,Hawkes Bay Region,Hawkes Bay/Gisborne,Central Hawke's Bay District,72,34,38,7,5,1,0,0,59,0,72,0,0,0,8,9,9,9,7,11,8,11,0,0,0,0,0,0,0,8,9,9,9,7,11,8,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,7,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,56,3,0
2562,Frasertown School,4,Contributing,State: Not integrated,Co-Ed,Hawkes Bay Region,Hawkes Bay/Gisborne,Wairoa District,108,74,34,74,0,0,0,0,34,0,108,0,0,0,22,24,15,14,18,9,6,0,0,0,0,0,0,0,0,22,24,15,14,18,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,2,0
2563,Frimley School,3,Contributing,State: Not integrated,Co-Ed,Hawkes Bay Region,Hawkes Bay/Gisborne,Hastings District,573,291,282,187,32,64,3,2,285,0,573,0,0,0,99,107,90,89,74,91,23,0,0,0,0,0,0,0,0,96,110,90,89,72,92,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,573,0,187,21,2,4,4,0,0,1,9,40,9,6,2,0,1,2,267,18,0
